THese	THese	d	THese	these	0
I'll	I'll	pns11|vmb	I'll	I|will	0
say	say	vvi	say	say	0
this	this	d	this	this	0
for	for	p-acp	for	for	0
Eliza	Eliza	np1	Eliza	Eliza	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
wan't	wan't	vvd	waned	wane	0
false	false	j	false	false	0
enough	enough	av-d	enough	enough	0
(	(	(	(	(	0
her	her	po31	her	her	0
self	self	n1	self	self	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
mistrust	mistrust	vvi	mistrust	mistrust	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
Remarkably	Remarkably	av-j	Remarkably	remarkable	0
kind	kind	j	kind	kind	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
turn	turn	vvi	turn	turn	0
your	your	po22	your	your	0
own	own	d	own	own	0
Words	Words	n2	Words	word	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
;	;	;	;	;	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
greater	greater	jc	greater	great	0
Comforts	Comforts	n2	Comforts	comfort	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Marry'd	Marry'd	vvn	Married	marry	0
State	State	n1	State	state	0
than	than	cs	than	than	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
expect	expect	vvi	expect	expect	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	q-crq	how	how	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
express'd	express'd	vvd	expressed	express	0
it	it	pn31	it	it	0
)	)	)	)	)	0
cou'd	cou'd	vmd	could	can	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
other	other	j-jn	other	other	0
∣	∣	sy	∣	∣	0
wise	wise	n1	wise	wise	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
Inclination	Inclination	n1	Inclination	inclination	0
,	,	,	,	,	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
desired	desired	vvn	desired	desire	0
,	,	,	,	,	0
concurr	concurr	vvb	concur	concur	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Harmony	Harmony	n1	Harmony	harmony	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
thy	thy	po21	thy	thy	0
Tender	Tender	j	Tender	tender	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
'twou'd	'twou'd	pn31|vmd	'twoued	it|will	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
bring	bring	vvi	bring	bring	0
into	into	p-acp	into	into	0
Fashion	Fashion	vvi	Fashion	fashion	0
Womens	Womens	ng2	Women's	woman	0
loving	loving	n1	loving	love	0
and	and	cc	and	and	0
trusting	trusting	vvg	trusting	trust	0
their	their	po32	their	their	0
Husbands	Husbands	n2	Husbands	husband	0
.	.	.	.	.	1
My	My	po11	My	my	0
Dear	Dear	j-jn	Dear	dear	0
,	,	,	,	,	0
'twas	'twas	pn31|vbds	'twas	it|be	0
thus	thus	av	thus	thus	0
throughly	throughly	av-j	thoroughly	thorough	0
performing	performing	vvg	performing	perform	0
thy	thy	po21	thy	thy	0
Duty	Duty	n1	Duty	duty	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Wife	Wife	n1	Wife	wife	0
that	that	cst	that	that	0
gave	gave	vvd	gave	give	0
thee	thee	pno21	thee	thou	0
Peace	Peace	n1	Peace	peace	0
on	on	p-acp	on	on	0
thy	thy	po21	thy	thy	0
Death	Death	n1	Death	death	0
∣	∣	sy	∣	∣	0
bed	bed	n1	bed	bed	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
Hopes	Hopes	ng1	Hope's	hope	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
has	has	vhz	has	have	0
scarce	scarce	av-j	scarce	scarce	0
been	been	vbn	been	be	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
Wife	Wife	n1	Wife	wife	0
as	as	c-acp	as	as	0
fully	fully	av-j	fully	full	0
answer'd	answer'd	vvd	answered	answer	0
the	the	dt	the	the	0
Description	Description	n1	Description	description	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
Housewife	Housewife	n1	Housewife	housewife	0
given	given	vvn	given	give	0
by	by	p-acp	by	by	0
Solomon	Solomon	np1	Solomon	Solomon	0
.	.	.	.	.	1
[	[	[	[	[	0
My	My	po11	My	my	0
Heart	Heart	n1	Heart	heart	0
did	did	vdd	did	do	0
safely	safely	av-j	safely	safe	0
trust	trust	vvi	trust	trust	0
in	in	p-acp	in	in	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
thou	thou	pns21	thou	thou	0
wouldst	wouldst	vmd2	wouldst	will	0
do	do	vdi	do	do	0
me	me	pno11	me	i	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
Evil	Evil	j-jn	Evil	evil	0
]	]	]	]	]	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
BED	BED	n1	BED	bed	0
,	,	,	,	,	0
didst	didst	vdd2	didst	do	0
discover	discover	vvi	discover	discover	0
P	P	sy	P	p	0
—	—	—	—	—	0
ps	ps	n1	psalm	psalm	0
,	,	,	,	,	0
W	W	j	W	wonderful	0
—	—	—	—	—	0
t	t	sy	tO	t	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
attempted	attempted	vvd	attempted	attempt	0
thy	thy	po21	thy	thy	0
Cha	Cha	zz	Cha	cha	0
∣	∣	sy	∣	∣	0
stity	stity	n1	stity	stity	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
PƲRSE	PƲRSE	n1	PƲRSE	pʋrse	0
,	,	,	,	,	0
didst	didst	vdd2	didst	do	0
not	not	xx	not	not	0
deceive	deceive	vvi	deceive	deceive	0
and	and	cc	and	and	0
cozenWhole	cozenWhole	j	cozenWhole	cozenwhole	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
P.	P.	np1	P.	P.	0
301.	301.	crd	301.	301.	0
me	me	pno11	me	i	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
imploying	imploying	vvg	employing	employ	0
my	my	po11	my	my	0
Goods	Goods	n2-j	Goods	good	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
Uses	Uses	n2	Uses	use	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
allowed	allowed	vvd	allowed	allow	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
[	[	[	[	[	0
You	You	pn22	You	you	0
work'd	work'd	vvd	worked	work	0
willingly	willingly	av-j	willingly	willing	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Hands	Hands	n2	Hands	hand	0
]	]	]	]	]	0
witness	witness	vvi	witness	witness	0
your	your	po22	your	your	0
Curious	Curious	j	Curious	curious	0
Bed	Bed	n1	Bed	bed	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
add	add	vvi	add	add	0
,	,	,	,	,	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
that	that	d	that	that	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Ware	Ware	n1	Ware	ware	0
∣	∣	sy	∣	∣	0
house	house	n1	house	house	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
MonthsWhilst	MonthsWhilst	js	MonthsWhilst	monthswhilst	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
Tunbridge	Tunbridge	np1	Tunbridge	Tunbridge	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
1696.	1696.	crd	1696.	1696.	0
time	time	n1	time	time	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
scarce	scarce	av-j	scarce	scarce	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Year	Year	n1	Year	year	0
—	—	—	—	—	0
[	[	[	[	[	0
You	You	pn22	You	you	0
rose	rose	vvd	rose	rise	0
while	while	cs	while	while	0
'twas	'twas	pn31|vbds	'twas	it|be	0
yet	yet	av	yet	yet	0
Night	Night	n1	Night	night	0
;	;	;	;	;	0
]	]	]	]	]	0
didst	didst	vdd2	didst	do	0
often	often	av	often	often	0
'	'	'	'	'	0
wake	wake	n1	wake	wake	0
me	me	pno11	me	i	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Sleep	Sleep	n1	Sleep	sleep	0
by	by	p-acp	by	by	0
thy	thy	po21	thy	thy	0
early	early	j	early	early	0
Devotions	Devotions	n2	Devotions	devotion	0
.	.	.	.	.	1
[	[	[	[	[	0
You	You	pn22	You	you	0
look'd	look'd	vvd	looked	look	0
well	well	av	well	well	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Houshold	Houshold	n1	Household	household	0
,	,	,	,	,	0
]	]	]	]	]	0
and	and	cc	and	and	0
eat	eat	vvb	eat	eat	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Bread	Bread	n1	Bred	bread	0
of	of	pp-f	of	of	0
Idleness	Idleness	n1	Idleness	idleness	0
;	;	;	;	;	0
such	such	d	such	such	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
—	—	—	—	—	0
but	but	cc-acp	but	but	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
such	such	d	such	such	0
another	another	j-jn	another	another	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
Solomon	Solomon	np1	Solomon	Solomon	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
try'd	try'd	vvn	tried	try	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
most	most	ds	most	most	0
,	,	,	,	,	0
says	says	vvz	says	say	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
vertuous	vertuous	j	virtuous	virtuous	0
Woman	Woman	n1	Woman	woman	0
?	?	?	?	?	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
thee	thee	pno21	thee	thou	0
as	as	p-acp	as	as	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
never	never	av-x	never	never	0
get	get	vvi	get	get	0
such	such	d	such	such	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
Being	Being	vbg	Being	be	0
bless'd	bless'd	vvn	blessed	bless	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
Wife	Wife	n1	Wife	wife	0
as	as	a-acp	as	as	0
lov'd	lov'd	vvd	loved	love	0
both	both	d	both	both	0
God	God	n1	God	god	0
and	and	cc	and	and	0
me	me	pno11	me	i	0
;	;	;	;	;	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
easie	easie	j	easy	easy	0
when	when	c-crq	when	when	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
and	and	cc	and	and	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
lighted	lighted	vvn	lighted	light	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
.	.	.	.	.	1
Were	Were	vbdr	Were	be	0
there	there	a-acp	there	there	0
nothing	nothing	pix	nothing	nothing	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
twixt	twixt	p-acp	betwixt	betwixt	0
us	us	pno12	us	we	0
but	but	p-acp	but	but	0
Sea	Sea	n1	Sea	sea	0
and	and	cc	and	and	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
or	or	cc	or	or	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
remotest	remotest	js	remotest	remote	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
the	the	dt	the	the	0
Raging	Raging	j-vvg	Raging	rage	0
Seas	Seas	n2	Seas	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
howling	howling	j-vvg	howling	howl	0
Wilderness	Wilderness	n1	Wilderness	wilderness	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
keep	keep	vvi	keep	keep	0
us	us	pno12	us	we	0
asunder	asunder	av	asunder	asunder	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
should	should	vmd	should	shall	0
the	the	dt	the	the	0
most	most	ds	most	most	0
dange	dange	n1	dange	dange	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
Rocks	Rocks	n2	Rocks	rock	0
and	and	cc	and	and	0
Shelves	Shelves	n2	Shelves	shelf	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
fiercest	fiercest	js	fiercest	fierce	0
of	of	pp-f	of	of	0
wild	wild	j	wild	wild	0
Beasts	Beasts	n2	Beasts	beast	0
deter	deter	vvi	deter	deter	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
undertaking	undertaking	vvg	undertaking	undertake	0
the	the	dt	the	the	0
Voyage	Voyage	n1	Voyage	voyage	0
or	or	cc	or	or	0
Journey	Journey	n1	Journey	journey	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
our	our	po12	our	our	0
Separation	Separation	n1	Separation	separation	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
another	another	j-jn	another	another	0
Kind	Kind	j	Kind	kind	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
remedied	remedied	vvn	remedied	remedy	0
till	till	p-acp	till	till	0
this	this	d	this	this	0
Earthly	Earthly	j	Earthly	earthly	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
be	be	vbi	be	be	0
dissolv'd	dissolv'd	vvn	dissolved	dissolve	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
cou'd	cou'd	vmd	could	can	0
I	I	pns11	I	i	0
see	see	vvi	see	see	0
thee	thee	pno21	thee	thou	0
again	again	av	again	again	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
(	(	(	(	(	0
but	but	p-acp	but	but	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
have	have	vhi	have	have	0
such	such	d	such	such	0
a	a	dt	a	a	0
vain	vain	j	vain	vain	0
Wish	Wish	n1	Wish	wish	0
?	?	?	?	?	0
)	)	)	)	)	1
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
think	think	vvi	think	think	0
my	my	po11	my	my	0
self	self	n1	self	self	0
still	still	av	still	still	0
in	in	p-acp	in	in	0
Paradice	Paradice	n1	Paradise	paradise	0
,	,	,	,	,	0
or	or	cc	or	or	0
had	had	vhd	had	have	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
but	but	cc-acp	but	but	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
Earnest	Earnest	n1	Earnest	earnest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Happier	Happier	jc	Happier	happy	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
Again	Again	av	Again	again	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
consider	consider	vvb	consider	consider	0
the	the	dt	the	the	0
Calm	Calm	j	Calm	calm	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
Quietness	Quietness	n1	Quietness	quietness	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Temper	Temper	vvi	Temper	temper	0
[	[	[	[	[	0
How	How	uh-crq	How	how	0
thy	thy	po21	thy	thy	0
Mouth	Mouth	n1	Mouth	mouth	0
was	was	vbds	was	be	0
opened	opened	vvn	opened	open	0
with	with	p-acp	with	with	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Kindness	Kindness	n1	Kindness	kindness	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
Tongue	Tongue	n1	Tongue	tongue	0
]	]	]	]	]	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
pity	pity	vvi	pity	pity	0
the	the	dt	the	the	0
Unhappi	Unhappi	np1	Unhappi	Unhappi	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Lot	Lot	n1	Lot	lot	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
Wives	Wives	n2	Wives	wife	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Boisterous	Boisterous	j	Boisterous	boisterous	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
that	that	cst	that	that	0
speak	speak	vvb	speak	speak	0
whate	whate	n1	whate	whate	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
their	their	po32	their	their	0
Passion	Passion	n1	Passion	passion	0
and	and	cc	and	and	0
ill	ill	j-jn	ill	ill	0
Nature	Nature	n1	Nature	nature	0
suggests	suggests	vvz	suggests	suggest	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
disquieting	disquieting	vvg	disquieting	disquiet	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
fretting	fretting	vvg	fretting	fret	0
their	their	po32	their	their	0
own	own	d	own	own	0
Bowels	Bowels	n2	Bowels	bowel	0
,	,	,	,	,	0
you	you	pn22	you	you	0
avoided	avoided	vvd	avoided	avoid	0
this	this	d	this	this	0
Brawling	Brawling	n-vvg	Brawling	brawl	0
and	and	cc	and	and	0
Discontent	Discontent	n1	Discontent	discontent	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
Wife	Wife	n1	Wife	wife	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
DutyP	DutyP	n1	DutyP	dutyp	0
.	.	.	.	.	1
301.	301.	crd	301.	301.	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
)	)	)	)	)	0
the	the	dt	the	the	0
Burthen	Burthen	n1	Burden	burden	0
and	and	cc	and	and	0
Plague	Plague	n1	Plague	plague	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Help	Help	n1	Help	help	0
and	and	cc	and	and	0
Comfort	Comfort	n1	Comfort	comfort	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
knewest	knewest	vvd2	knewest	know	0
,	,	,	,	,	0
my	my	po11	my	my	0
Dear	Dear	j-jn	Dear	dear	0
,	,	,	,	,	0
if	if	cs	if	if	0
'twas	'twas	pn31|vbds	'twas	it|be	0
a	a	dt	a	a	0
Fault	Fault	n1	Fault	fault	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
it	it	pn31	it	it	0
rudely	rudely	av-j	rudely	rude	0
to	to	p-acp	to	to	0
Stran	Stran	np1	Stran	Stran	0
∣	∣	sy	∣	∣	0
gers	gers	zz	gers	gers	0
,	,	,	,	,	0
'twas	'twas	pn31|vbds	'twas	it|be	0
a	a	dt	a	a	0
much	much	d	much	much	0
greater	greater	jc	greater	great	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
it	it	pn31	it	it	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
Affection	Affection	n1	Affection	affection	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
many	many	d	many	many	0
MenWhole	MenWhole	j	MenWhole	menwhole	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
p.	p.	n1	p.	p.	0
302.	302.	crd	302.	302.	0
to	to	p-acp	to	to	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
noise	noise	n1	noise	noise	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
froward	froward	j	froward	froward	0
Wife	Wife	n1	Wife	wife	0
fall	fall	vvi	fallen	fall	0
to	to	p-acp	to	to	0
Company-keeping	Company-keeping	j	Company-keeping	company-keeping	0
,	,	,	,	,	0
Poverty	Poverty	n1	Poverty	poverty	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Mul	Mul	np1	Mul	Mul	0
∣	∣	sy	∣	∣	0
titude	titude	n1	titude	titude	0
of	of	pp-f	of	of	0
Mischiefs	Mischiefs	n2	Mischiefs	mischief	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
thy	thy	po21	thy	thy	0
winning	winning	n-vvg	winning	win	0
Carri	Carri	np1	Carri	Carri	0
∣	∣	sy	∣	∣	0
age	age	n1	age	age	0
kept	kept	vvd	kept	keep	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
Evils	Evils	n2-jn	Evils	evil	0
;	;	;	;	;	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
no	no	xx	not	not	0
Fool	Fool	n1	Fool	fool	0
,	,	,	,	,	0
Gossip	Gossip	n1	Gossip	gossip	0
,	,	,	,	,	0
or	or	cc	or	or	0
Scold	Scold	vvi	Scold	scold	0
,	,	,	,	,	0
didst	didst	vdd2	didst	do	0
never	never	av-x	never	never	0
THƲN	THƲN	vvi	THƲN	thʋn	0
∣	∣	sy	∣	∣	0
DER	DER	np1	DER	Der	0
away	away	av	away	away	0
my	my	po11	my	my	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
fright	fright	vvi	fright	fright	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
WRY	WRY	j	WRY	wry	0
FACES	FACES	n2	FACES	face	0
.	.	.	.	.	1
A	A	dt	A	a	0
meek	meek	j	meek	meek	0
and	and	cc	and	and	0
a	a	dt	a	a	0
quiet	quiet	j-jn	quiet	quiet	0
Spirit	Spirit	n1	Spirit	spirit	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
vast	vast	j	vast	vast	0
Ornament	Ornament	n1	Ornament	ornament	0
to	to	p-acp	to	to	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Va	Va	uh	Vam	va	0
∣	∣	sy	∣	∣	0
lue	lue	n1	lue	lieu	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sight	Sight	n1	Sighed	sight	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Man.	Man.	n1	Man.	man	1
All	All	av-d	All	all	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
,	,	,	,	,	0
o'th'	o'th'	p-acp|dt	o'th'	on|the	0
blest	blest	vvn	blessed	bless	0
above	above	p-acp	above	above	0
,	,	,	,	,	0
Is	Is	vbz	Is	be	0
that	that	d	that	that	0
they	they	pns32	they	they	0
sing	sing	vvb	sing	sing	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
love	love	vvb	love	love	0
.	.	.	.	.	1
Herbert	Herbert	np1	Herbert	Herbert	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
they	they	pns32	they	they	0
that	that	d	that	that	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
Glo	Glo	n1	Glow	glow	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
See	See	vvb	See	see	0
Mr.	Mr.	n1	Mr.	mr.	1
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
ger's	ger's	ng1	ger's	ger	0
Discourse	Discourse	n1	Discourse	discourse	0
call'd	call'd	vvn	called	call	0
Fall	Fall	vvb	Fallen	fall	0
not	not	xx	not	not	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Way	Way	n1	Way	way	0
.	.	.	.	.	0
now	now	av	now	now	0
Revile	Revile	vvb	Revile	revile	0
,	,	,	,	,	0
or	or	cc	or	or	0
reflect	reflect	vvb	reflect	reflect	0
