KIng	KIng	n1	KIng	king	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
land	land	n1	land	land	0
)	)	)	)	)	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
so	so	av	so	so	0
spee	spee	fw-mi	spee	spee	0
∣	∣	sy	∣	∣	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
&	&	cc	&	and	0
withall	withall	av	withal	withal	0
so	so	av	so	so	0
commodious	commodious	j	commodious	commodious	0
&	&	cc	&	and	0
easie	easie	j	easy	easy	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
trialles	trialles	n2	trials	trial	0
by	by	p-acp	by	by	0
Assise	Assise	n1	Assize	assize	0
&	&	cc	&	and	0
nisi	nisi	fw-la	nisi	nisi	0
prius	prius	fw-la	prius	prius	0
are	are	vbr	are	be	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
what	what	r-crq	what	what	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
euery	euery	d	every	every	0
halfe	halfe	j-jn	half	half	0
yeare	yeare	n1	year	year	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
Iustice	Iustice	n1	Justice	justice	0
doth	doth	vdz	does	do	0
make	make	vvi	make	make	0
her	her	po31	her	her	0
progresse	progresse	n1	progress	progress	0
into	into	p-acp	into	into	0
euery	euery	d	every	every	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
&	&	cc	&	and	0
Ireland	Ireland	np1	Ireland	Ireland	0
?	?	?	?	?	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
contries	contries	n2	countries	country	0
do	do	vdb	do	do	0
trauell	trauell	vvi	travel	travel	0
farr	farr	av-j	far	far	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
Iustice	Iustice	n1	Justice	justice	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
fixt	fixt	j-vvn	fixed	fix	0
&	&	cc	&	and	0
setled	setled	j-vvn	settled	settle	0
Courts	Courts	n2	Courts	court	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
fountaines	fountaines	n2	fountains	fountain	0
,	,	,	,	,	0
or	or	cc	or	or	0
Cesternes	Cesternes	n2	Cisterns	cistern	0
,	,	,	,	,	0
the	the	dt	the	the	0
streames	streames	n2	streams	stream	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
are	are	vbr	are	be	0
deriued	deriued	vvn	derived	derive	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
people	people	n1	people	people	0
,	,	,	,	,	0
&	&	cc	&	and	0
brought	brought	vvd	brought	bring	0
by	by	p-acp	by	by	0
conduit	conduit	n1	conduit	conduit	0
pipes	pipes	n2	pipes	pipe	0
or	or	cc	or	or	0
quilles	quilles	n2	quills	quill	0
euen	euen	av-j	even	even	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
doores	doores	n2	doors	door	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
fitt	fitt	j	fit	fit	0
to	to	pc-acp	to	to	0
obserue	obserue	vvi	observe	observe	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
clearing	clearing	n-vvg	clearing	clear	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
vniust	vniust	j	unjust	unjust	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
&	&	cc	&	and	0
vnnecessary	vnnecessary	j	unnecessary	unnecessary	0
delaies	delaies	n2	delays	delay	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
legal	legal	j	legal	legal	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
.	.	.	.	.	1
3	3	crd	3	3	0
But	But	p-acp	But	but	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
another	another	j-jn	another	another	0
exception	exception	n1	exception	exception	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
wittingly	wittingly	av-j	wittingly	witting	0
&	&	cc	&	and	0
willingly	willingly	av-j	willingly	willing	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
vppon	vppon	p-acp	upon	upon	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
bad	bad	j	bad	bad	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
vniust	vniust	j	unjust	unjust	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
first	first	ord	first	first	0
consulted	consulted	vvn	consulted	consult	0
with	with	p-acp	with	with	0
&	&	cc	&	and	0
retained	retained	vvn	retained	retain	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
obiected	obiected	vvn	objected	object	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
presume	presume	vvb	presume	presume	0
to	to	pc-acp	to	to	0
censure	censure	vvi	censure	censure	0
our	our	po12	our	our	0
Profession	Profession	n1	Profession	profession	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
manner	manner	n1	manner	manner	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
euery	euery	d	every	every	0
cause	cause	n1	cause	cause	0
betweene	betweene	p-acp	between	between	0
partie	partie	n1	party	party	0
&	&	cc	&	and	0
partie	partie	n1	party	party	0
(	(	(	(	(	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
)	)	)	)	)	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
&	&	cc	&	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
neither	neither	av-d	neither	neither	0
the	the	dt	the	the	0
one	one	crd	one	one	0
partie	partie	n1	party	party	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
did	did	vdd	did	do	0
euer	euer	av	ever	ever	0
want	want	vvi	want	want	0
a	a	dt	a	a	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
his	his	po31	his	his	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
This	This	d	This	this	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
true	true	j	true	true	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Counsell	Counsell	n1	Counsel	counsel	0
whose	whose	rg-crq	whose	who	0
fortune	fortune	n1	fortune	fortune	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
wrong	wrong	j-jn	wrong	wrong	0
side	side	n1	side	side	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
blame	blame	n1	blame	blame	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
when	when	c-crq	when	when	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
or	or	cc	or	or	0
wrong	wrong	n-jn	wrong	wrong	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
cause	cause	n1	cause	cause	0
appeare	appeare	vvi	appear	appear	0
?	?	?	?	?	0
when	when	q-crq	when	when	0
is	is	vbz	is	be	0
that	that	d	that	that	0
distingui	distingui	fw-la	distingui	distingui	0
∣	∣	sy	∣	∣	0
shed	shed	n1	shed	shed	0
&	&	cc	&	and	0
made	made	vvd	made	make	0
manifest	manifest	j	manifest	manifest	0
?	?	?	?	?	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
bee	bee	vbi	be	be	0
discouered	discouered	vvn	discovered	discover	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mencement	mencement	n1	mencement	mencement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
suite	suite	n1	suit	suit	0
,	,	,	,	,	0
&	&	cc	&	and	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
knowne	knowne	vvn	known	know	0
what	what	r-crq	what	what	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
allea	allea	n1	allea	allea	0
∣	∣	sy	∣	∣	0
ged	ged	j	ged	ged	0
&	&	cc	&	and	0
proued	proued	vvn	proved	prove	0
by	by	p-acp	by	by	0
either	either	d	either	either	0
partie	partie	n1	party	party	0
?	?	?	?	?	1
Assueredly	Assueredly	av-j	Assueredly	assuered	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
:	:	:	:	:	0
&	&	cc	&	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
first	first	ord	first	first	0
retained	retained	vvn	retained	retain	0
cannot	cannot	vmbx	cannot	can	0
possibly	possibly	av-j	possibly	possible	0
Iudge	Iudge	vvi	Judge	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
iust	iust	j	just	just	0
or	or	cc	or	or	0
vniust	vniust	j	unjust	unjust	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
be	be	vbi	be	be	0
heares	heares	n2	hears	hair	0
onely	onely	av-j	only	only	0
one	one	crd	one	one	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
also	also	av	also	also	0
he	he	pns31	he	he	0
receaues	receaues	vvz	receives	receive	0
by	by	p-acp	by	by	0
information	information	n1	information	information	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Client	Client	n1	Client	client	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
doth	doth	vdz	does	do	0
euer	euer	av	ever	ever	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
case	case	n1	case	case	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
best	best	js	best	best	0
aduantage	aduantage	n1	advantage	advantage	0
for	for	p-acp	for	for	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
haue	haue	vhb	have	have	0
pleaded	pleaded	vvn	pleaded	plead	0
,	,	,	,	,	0
&	&	cc	&	and	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
issue	issue	n1	issue	issue	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
examined	examined	vvn	examined	examine	0
witnesses	witnesses	n2	witnesses	witness	0
in	in	p-acp	in	in	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
equity	equity	n1	equity	equity	0
,	,	,	,	,	0
or	or	cc	or	or	0
bee	bee	vbi	be	be	0
descended	descended	vvn	descended	descend	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
triall	triall	n1	trial	trial	0
in	in	p-acp	in	in	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
lawe	lawe	n1	law	law	0
:	:	:	:	:	0
after	after	p-acp	after	after	0
publication	publication	n1	publication	publication	0
&	&	cc	&	and	0
hearing	hearing	vvg	hearing	hear	0
in	in	p-acp	in	in	0
thone	thone	crd	thone	one	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
&	&	cc	&	and	0
full	full	j	full	full	0
euidence	euidence	n1	evidence	evidence	0
deliuered	deliuered	vvn	delivered	deliver	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
then	then	av	then	then	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sell	sell	n1	fell	saddle	0
of	of	pp-f	of	of	0
eîther	eîther	j-jn	eîther	eîth	0
side	side	n1	side	side	0
may	may	vmb	may	may	0
perhappes	perhappes	av	perhaps	perhaps	0
discerne	discerne	vvi	discern	discern	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
&	&	cc	&	and	0
not	not	xx	not	not	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
then	then	av	then	then	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Catastrophe	Catastrophe	n1	Catastrophe	catastrophe	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Counsellors	Counsellors	n2	Counsellors	counselor	0
Act	Act	n1	Act	act	0
their	their	po32	their	their	0
last	last	ord	last	last	0
part	part	n1	part	part	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
vntill	vntill	c-acp	until	until	0
then	then	cs	then	than	0
the	the	dt	the	the	0
true	true	j	true	true	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
possibly	possibly	av-j	possibly	possible	0
bee	bee	vbi	be	be	0
discouered	discouered	vvn	discovered	discover	0
.	.	.	.	.	1
If	If	cs	If	if	0
then	then	av	then	then	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
prosecuted	prosecuted	vvd	prosecuted	prosecute	0
,	,	,	,	,	0
do	do	vdb	do	do	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
hang	hang	vvb	hang	hang	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
doubtfull	doubtfull	j	doubtful	doubtful	0
ballance	ballance	n1	balance	balance	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
the	the	dt	the	the	0
hearing	hearing	n-vvg	hearing	hear	0
or	or	cc	or	or	0
triall	triall	n1	trial	trial	0
thereof	thereof	av	thereof	thereof	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
a	a	dt	a	a	0
cause	cause	n1	cause	cause	0
bee	bee	vbi	be	be	0
vndoubtedly	vndoubtedly	av-j	undoubtedly	undoubted	0
&	&	cc	&	and	0
apparantly	apparantly	av-j	apparently	apparent	0
naught	naught	pi	nought	nought	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
so	so	av	so	so	0
vnwise	vnwise	j	unwise	unwise	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
followe	followe	vvi	follow	follow	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
expence	expence	n1	expense	expense	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
,	,	,	,	,	0
&	&	cc	&	and	0
hazard	hazard	n1	hazard	hazard	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
credit	credit	n1	credit	credit	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
bee	bee	vbi	be	be	0
iustly	iustly	av-j	justly	just	0
said	said	vvn	said	say	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
against	against	p-acp	against	against	0
whose	whose	rg-crq	whose	who	0
Client	Client	n1	Client	client	0
a	a	dt	a	a	0
decree	decree	n1	decree	decree	0
or	or	cc	or	or	0
verdict	verdict	n1	verdict	verdict	0
doth	doth	vdz	does	do	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
wittingly	wittingly	av-j	wittingly	witting	0
defended	defended	vvn	defended	defend	0
an	an	dt	and	a	0
vniust	vniust	j	unjust	unjust	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
wist	wist	vvd	wist	wit	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
bal	bal	n1	bal	bal	0
∣	∣	sy	∣	∣	0
lance	lance	n1	lance	lance	0
would	would	vmd	would	will	0
incline	incline	vvi	incline	incline	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
his	his	po31	his	his	0
vttermost	vttermost	j	uttermost	uttermost	0
defence	defence	n1	defence	defence	0
?	?	?	?	?	0
howbeit	howbeit	cs	howbeit	howbeit	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Counsellors	Counsellors	n2	Counsellors	counselor	0
do	do	vdb	do	do	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
prosecution	prosecution	n1	prosecution	prosecution	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Clients	Clients	n2	Clients	client	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
giue	giue	vvb	give	give	0
sinister	sinister	j	sinister	sinister	0
&	&	cc	&	and	0
craftie	craftie	j	crafty	crafty	0
Counsell	Counsell	n1	Counsel	counsel	0
,	,	,	,	,	0
or	or	cc	or	or	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
hearing	hearing	n-vvg	hearing	hear	0
or	or	cc	or	or	0
triall	triall	n1	trial	trial	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
make	make	vvb	make	make	0
an	an	dt	and	a	0
ouer	ouer	a-acp	over	over	0
bold	bold	j	bold	bold	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
dishonest	dishonest	j	dishonest	dishonest	0
action	action	n1	actium	action	0
,	,	,	,	,	0
our	our	po12	our	our	0
Iudges	Iudges	n2	Judges	judge	0
are	are	vbr	are	be	0
so	so	av	so	so	0
tender	tender	j	tender	tender	0
&	&	cc	&	and	0
iealous	iealous	j	jealous	jealous	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
lay	lay	vvd	lay	lie	0
a	a	dt	a	a	0
noate	noate	n1	noate	note	0
of	of	pp-f	of	of	0
Infamy	Infamy	n1	Infamy	infamy	0
vppon	vppon	p-acp	upon	upon	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
seldome	seldome	av	seldom	seldom	0
or	or	cc	or	or	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
after	after	a-acp	after	after	0
are	are	vbr	are	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
rise	rise	vvi	rise	rise	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
higher	higher	jc	higher	high	0
degree	degree	n1	degree	degree	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
Office	Office	n1	Office	office	0
of	of	pp-f	of	of	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
.	.	.	.	.	1
Whereby	Whereby	c-crq	Whereby	whereby	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
calling	calling	vvg	calling	call	0
or	or	cc	or	or	0
profession	profession	n1	profession	profession	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
their	their	po32	their	their	0
good	good	j	good	good	0
name	name	n1	name	name	0
&	&	cc	&	and	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
&	&	cc	&	and	0
stand	stand	vvi	stand	stand	0
more	more	av-dc	more	more	0
precisely	precisely	av-j	precisely	precise	0
vppon	vppon	p-acp	upon	upon	0
their	their	po32	their	their	0
good	good	j	good	good	0
behauiour	behauiour	n1	behaviour	behaviour	0
then	then	cs	then	than	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
lawe	lawe	n1	law	law	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Iudges	Iudges	n2	Judges	judge	0
do	do	vdb	do	do	0
discountenance	discountenance	vvi	discountenance	discountenance	0
bad	bad	j	bad	bad	0
Counsellors	Counsellors	n2	Counsellors	counselor	0
,	,	,	,	,	0
so	so	av	so	so	0
doth	doth	vdz	does	do	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
abhorre	abhorre	vvb	abhor	abhor	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
&	&	cc	&	and	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
bad	bad	j	bad	bad	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
lawe	lawe	n1	law	law	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
besides	besides	a-acp	beside	beside	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
other	other	j-jn	other	other	0
lawe	lawe	n1	law	law	0
is	is	vbz	is	be	0
vnlawfull	vnlawfull	j	unlawful	unlawful	0
maintenance	maintenance	n1	maintenance	maintenance	0
,	,	,	,	,	0
champertie	champertie	n1	champerty	champerty	0
,	,	,	,	,	0
or	or	cc	or	or	0
buying	buying	vvg	buying	buy	0
of	of	pp-f	of	of	0
titles	titles	n2	titles	title	0
,	,	,	,	,	0
so	so	av	so	so	0
seuerely	seuerely	av-j	severely	severe	0
punished	punished	vvn	punished	punish	0
?	?	?	?	?	1
By	By	p-acp	By	by	0
what	what	r-crq	what	what	0
othet	othet	n1	othet	othet	0
lawe	lawe	n1	law	law	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
plaintife	plaintife	n1	plaintiff	plaintiff	0
,	,	,	,	,	0
pro	pro	fw-la	pro	pro	0
falso	falso	fw-la	falso	falso	0
clamore	clamore	n1	clamore	clamore	0
,	,	,	,	,	0
or	or	cc	or	or	0
vniust	vniust	j	unjust	unjust	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
xation	xation	n1	xation	xation	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
defendant	defendant	n1	defendant	defendant	0
for	for	p-acp	for	for	0
pleading	pleading	vvg	pleading	plead	0
a	a	dt	a	a	0
false	false	j	false	false	0
plea	plea	n1	plea	plea	0
pay	pay	vvi	pay	pay	0
an	an	dt	and	a	0
amerce	amerce	vvi	amerce	amerce	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
or	or	cc	or	or	0
fine	fine	j	fine	fine	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
Iustice	Iustice	n1	Justice	justice	0
?	?	?	?	?	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
others	others	n2-jn	others	other	0
why	why	c-crq	why	why	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
allowe	allowe	vvi	allow	allow	0
Counsell	Counsell	n1	Counsel	counsel	0
vnto	vnto	p-acp	unto	unto	0
