YOur	YOur	po22	YOur	your	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
live	live	vvi	live	live	0
longer	longer	av-jc	longer	long	0
here	here	av	here	here	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
well	well	av	well	well	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
happen	happen	vvi	happen	happen	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
safely	safely	av-j	safely	safe	0
arrive	arrive	vvi	arrive	arrive	0
and	and	cc	and	and	0
enter	enter	vvi	enter	enter	0
gloriously	gloriously	av-j	gloriously	glorious	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
moment	moment	n1	moment	moment	0
decreed	decreed	vvn	decreed	decree	0
.	.	.	.	.	1
Farewel	Farewel	n1	Farewell	farewell	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
Study	Study	n1	Study	study	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ides	Ides	n2	Ides	ides	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
year	year	n1	year	year	0
of	of	pp-f	of	of	0
Mans	Mans	ng1	men	man	0
Redemption	Redemption	n1	Redemption	redemption	0
,	,	,	,	,	0
1634.	1634.	crd	1634.	1634.	1
